stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
3044,健鼎,C 過熱或排除,59.91,81.0,51.3,43.8,76.2,69.7,72.9,50.3,82.4,118,0,0.0,0.0,0.0,1,0.82,-0.3,0.010777,0.010605,0,3.7191,1.34,0.41,-0.04,490.5,1340.4,相對強弱未轉強（弱於大盤）
6491,晶碩,B 觀察中,59.89,80.8,51.3,43.8,36.8,83.0,83.8,76.8,85.0,333,0,193.0,0.0,0.0,0,1.11,0.1,0.008569,0.008235,1,5.0155,3.72,7.88,7.44,390.0,230.2,主流評分排前 19%（未完全達 A 級條件）
6224,聚鼎,B 觀察中,59.85,80.6,51.3,43.8,36.8,81.2,81.6,95.4,56.9,442,0,78.0,0.0,0.0,0,1.03,0.03,0.00189,0.001748,1,1.2084,1.65,31.7,31.25,86.0,115.9,主流評分排前 19%（未完全達 A 級條件）
2801,彰銀,B 觀察中,59.55,80.4,51.3,43.8,36.8,90.0,89.4,88.0,23.8,136,0,-28.0,0.0,0.0,0,1.5,0.71,0.000615,0.000558,1,0.3421,2.75,17.15,16.71,28.0,1076.7,主流評分排前 20%（未完全達 A 級條件）
2303,聯電,A 主流形成中,59.39,80.2,9.2,87.6,96.9,47.5,52.3,87.2,79.0,7,94,-2.0,-2.0,2.0,20,0.54,-0.63,0.003043,0.002818,1,3.1977,1.09,16.39,15.94,138.5,14128.3,主流評分排前 20%（全市場 PR） | 近 5 日名次推進速度 +2.0 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3498,陽程,C 過熱或排除,59.2,80.0,51.3,43.8,36.8,92.4,92.2,47.1,85.8,173,0,63.0,0.0,0.0,0,1.97,1.12,0.003812,0.004197,0,5.3025,-8.44,-0.29,-0.73,173.5,698.8,相對強弱未轉強（弱於大盤）
5425,台半,C 過熱或排除,59.18,79.7,51.3,43.8,79.8,76.6,73.7,36.1,62.9,119,0,15.0,0.0,0.0,2,0.82,-0.13,0.001964,0.001983,0,1.5641,-0.22,-2.3,-2.74,89.4,1321.4,相對強弱未轉強（弱於大盤）
7871,7871,B 觀察中,59.18,79.7,51.3,43.8,36.8,75.4,75.0,92.6,79.6,387,0,-135.0,0.0,0.0,0,0.86,-0.16,0.003098,0.002968,1,3.244,1.08,23.14,22.7,141.0,168.0,主流評分排前 20%（未完全達 A 級條件）
7856,7856,B 觀察中,59.13,79.4,3.8,86.3,82.8,59.5,54.9,91.4,98.8,184,0,-96.0,-13.0,1.3,4,0.57,-0.48,0.104479,0.104647,1,79.85,0.96,20.69,20.24,4755.0,635.7,主流評分排前 21%（未完全達 A 級條件）
00915,00915,B 觀察中,58.92,79.2,51.3,43.8,36.8,93.4,91.4,71.9,29.3,385,0,128.0,0.0,0.0,0,1.74,1.23,0.000723,0.000699,1,0.4214,0.4,5.21,4.77,32.89,171.3,主流評分排前 21%（未完全達 A 級條件）
